route_number,route_name,route_destination,day_type,day,time_period,early_stops,late_stops,on-time_stops,key,datetime_x,date,datetime_y,tempmax,tempmin,temp,dew,humidity,precip,snow,windgust,windspeed,visibility
71,Arlington,Templeton via Sinclair,Weekday,2024-10-10,18:30-22:30,43,89.0,86.0,71##Templeton via Sinclair##20241010000000##Weekday##18:30-22:30,2024-10-11 17:00:00+00:00,2024-10-11,2024-10-11 00:00:00+00:00,51.1,34.6,39.3,36.0,88.0,0.0,0.0,26.4,10.5,10.1
40,All Seasons Express,All Seasons,Weekday,2024-10-10,09:00-16:00,0,0.0,5.0,40##All Seasons##20241010000000##Weekday##09:00-16:00,2024-10-11 01:00:00+00:00,2024-10-11,2024-10-11 00:00:00+00:00,51.1,34.6,39.3,36.0,88.0,0.0,0.0,26.4,10.5,10.1
642,Lindenwoods East,Fort Garry Industrial Park via Lindenwoods East,Weekday,2024-10-10,09:00-16:00,24,3.0,302.0,642##Fort Garry Industrial Park via Lindenwoods East##20241010000000##Weekday##09:00-16:00,2024-10-11 01:00:00+00:00,2024-10-11,2024-10-11 00:00:00+00:00,51.1,34.6,39.3,36.0,88.0,0.0,0.0,26.4,10.5,10.1
26,Logan - Berry,Portage & Tylehurst,Weekday,2024-10-10,16:00-18:30,0,27.0,9.0,26##Portage & Tylehurst##20241010000000##Weekday##16:00-18:30,2024-10-11 10:30:00+00:00,2024-10-11,2024-10-11 00:00:00+00:00,51.1,34.6,39.3,36.0,88.0,0.0,0.0,26.4,10.5,10.1
16,Selkirk-Osborne,Island Lakes via Southdale Centre,Saturday,2024-11-09,09:00-16:00,38,117.0,229.0,16##Island Lakes via Southdale Centre##20241109000000##Saturday##09:00-16:00,2024-11-10 01:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
43,Munroe,Assiniboine,Saturday,2024-11-09,16:00-18:30,41,3.0,184.0,43##Assiniboine##20241109000000##Saturday##16:00-18:30,2024-11-10 10:30:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
17,McGregor,Misericordia Health Centre,Saturday,2024-11-09,09:00-16:00,7,85.0,177.0,17##Misericordia Health Centre##20241109000000##Saturday##09:00-16:00,2024-11-10 01:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
24,Ness Express,City Hall,Saturday,2024-11-09,09:00-16:00,136,70.0,726.0,24##City Hall##20241109000000##Saturday##09:00-16:00,2024-11-10 01:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
16,Selkirk-Osborne,Tyndall Park via Burrows,Saturday,2024-11-09,09:00-16:00,87,72.0,226.0,16##Tyndall Park via Burrows##20241109000000##Saturday##09:00-16:00,2024-11-10 01:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
55,St. Anne's,University of Winnipeg via Dakota,Saturday,2024-11-09,09:00-16:00,47,39.0,118.0,55##University of Winnipeg via Dakota##20241109000000##Saturday##09:00-16:00,2024-11-10 01:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
15,Sargent-Mountain,Mountain & Fife,Saturday,2024-11-09,18:30-22:30,27,8.0,13.0,15##Mountain & Fife##20241109000000##Saturday##18:30-22:30,2024-11-10 17:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
60,Pembina,Downtown,Saturday,2024-11-09,16:00-18:30,21,112.0,63.0,60##Downtown##20241109000000##Saturday##16:00-18:30,2024-11-10 10:30:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
55,St. Anne's,St. Vital Centre via Dakota,Weekday,2024-11-12,05:00-09:00,72,27.0,295.0,55##St. Vital Centre via Dakota##20241112000000##Weekday##05:00-09:00,2024-11-12 14:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
22,Assiniboia Express,City Hall,Weekday,2024-11-12,05:00-09:00,243,42.0,679.0,22##City Hall##20241112000000##Weekday##05:00-09:00,2024-11-12 14:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
671,Dalhousie,University of Manitoba,Weekday,2024-11-12,05:00-09:00,100,1.0,204.0,671##University of Manitoba##20241112000000##Weekday##05:00-09:00,2024-11-12 14:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
671,Dalhousie,Prairie Pointe,Weekday,2024-11-12,05:00-09:00,105,6.0,165.0,671##Prairie Pointe##20241112000000##Weekday##05:00-09:00,2024-11-12 14:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
32,North Main Express,via Leila,Weekday,2024-11-12,05:00-09:00,57,0.0,69.0,32##via Leila##20241112000000##Weekday##05:00-09:00,2024-11-12 14:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
98,Westdale - Grace Hospital,Unicity,Weekday,2024-11-12,05:00-09:00,20,45.0,161.0,98##Unicity##20241112000000##Weekday##05:00-09:00,2024-11-12 14:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
89,North Transcona - Kildonan Place,Kildonan Place,Sunday,2024-11-11,09:00-16:00,0,160.0,63.0,89##Kildonan Place##20241111000000##Sunday##09:00-16:00,2024-11-12 01:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
75,Crosstown East,University of Manitoba,Sunday,2024-11-11,18:30-22:30,0,0.0,8.0,75##University of Manitoba##20241111000000##Sunday##18:30-22:30,2024-11-12 17:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
29,Sherbrook - Stafford,Logan via Sherbrook,Sunday,2024-11-11,18:30-22:30,65,0.0,114.0,29##Logan via Sherbrook##20241111000000##Sunday##18:30-22:30,2024-11-12 17:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
46,Transcona Express,Transcona via Kildare,Weekday,2024-11-12,05:00-09:00,20,5.0,19.0,46##Transcona via Kildare##20241112000000##Weekday##05:00-09:00,2024-11-12 14:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
55,St. Anne's,St. Vital Centre via Dakota,Sunday,2024-11-11,09:00-16:00,48,13.0,84.0,55##St. Vital Centre via Dakota##20241111000000##Sunday##09:00-16:00,2024-11-12 01:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
672,Killarney,Prairie Pointe,Sunday,2024-11-11,18:30-22:30,10,0.0,77.0,672##Prairie Pointe##20241111000000##Sunday##18:30-22:30,2024-11-12 17:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
18,North Main-Corydon,Assiniboine Park,Sunday,2024-11-11,09:00-16:00,103,0.0,164.0,18##Assiniboine Park##20241111000000##Sunday##09:00-16:00,2024-11-12 01:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
71,Arlington,Portage via Sinclair,Weekday,2024-11-12,05:00-09:00,44,19.0,75.0,71##Portage via Sinclair##20241112000000##Weekday##05:00-09:00,2024-11-12 14:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
77,Crosstown North,Garden City Centre,Sunday,2024-11-11,18:30-22:30,0,102.0,9.0,77##Garden City Centre##20241111000000##Sunday##18:30-22:30,2024-11-12 17:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
16,Selkirk-Osborne,St.Vital Centre,Sunday,2024-11-11,18:30-22:30,10,18.0,50.0,16##St.Vital Centre##20241111000000##Sunday##18:30-22:30,2024-11-12 17:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
43,Munroe,Kildonan Place,Sunday,2024-11-11,18:30-22:30,18,0.0,4.0,43##Kildonan Place##20241111000000##Sunday##18:30-22:30,2024-11-12 17:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
46,Transcona Express,Transcona via Regent,Weekday,2024-11-12,05:00-09:00,8,0.0,14.0,46##Transcona via Regent##20241112000000##Weekday##05:00-09:00,2024-11-12 14:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
16,Selkirk-Osborne,Tyndall Park via Manitoba,Sunday,2024-11-11,05:00-09:00,32,0.0,36.0,16##Tyndall Park via Manitoba##20241111000000##Sunday##05:00-09:00,2024-11-11 14:00:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
87,Industrial,South Transcona,Weekday,2024-11-12,05:00-09:00,3,13.0,52.0,87##South Transcona##20241112000000##Weekday##05:00-09:00,2024-11-12 14:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
19,Marion-Logan-Notre Dame,Downtown,Weekday,2024-11-12,05:00-09:00,1,0.0,29.0,19##Downtown##20241112000000##Weekday##05:00-09:00,2024-11-12 14:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
38,Salter,The Forks,Weekday,2024-11-12,05:00-09:00,52,39.0,143.0,38##The Forks##20241112000000##Weekday##05:00-09:00,2024-11-12 14:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
20,Academy-Watt,Watt & Leighton,Sunday,2024-11-10,09:00-16:00,316,30.0,413.0,20##Watt & Leighton##20241110000000##Sunday##09:00-16:00,2024-11-11 01:00:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
10,St. Boniface-West Broadway,St. Boniface via Tache,Sunday,2024-11-10,09:00-16:00,0,3.0,184.0,10##St. Boniface via Tache##20241110000000##Sunday##09:00-16:00,2024-11-11 01:00:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
662,Richmond,University of Manitoba,Sunday,2024-11-10,18:30-22:30,4,0.0,155.0,662##University of Manitoba##20241110000000##Sunday##18:30-22:30,2024-11-11 17:00:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
19,Marion-Logan-Notre Dame,via Drake,Sunday,2024-11-11,09:00-16:00,94,0.0,117.0,19##via Drake##20241111000000##Sunday##09:00-16:00,2024-11-12 01:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
91,St. Norbert,Killarney,Sunday,2024-11-10,09:00-16:00,15,175.0,184.0,91##Killarney##20241110000000##Sunday##09:00-16:00,2024-11-11 01:00:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
650,McGillivray,Seel Station,Sunday,2024-11-10,16:00-18:30,37,0.0,41.0,650##Seel Station##20241110000000##Sunday##16:00-18:30,2024-11-11 10:30:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
635,Osborne Village,Misericordia Health Centre,Sunday,2024-11-10,16:00-18:30,0,0.0,144.0,635##Misericordia Health Centre##20241110000000##Sunday##16:00-18:30,2024-11-11 10:30:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
19,Marion-Logan-Notre Dame,via Notre Dame,Sunday,2024-11-10,16:00-18:30,4,33.0,72.0,19##via Notre Dame##20241110000000##Sunday##16:00-18:30,2024-11-11 10:30:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
20,Academy-Watt,Watt & Leighton,Sunday,2024-11-10,16:00-18:30,37,165.0,145.0,20##Watt & Leighton##20241110000000##Sunday##16:00-18:30,2024-11-11 10:30:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
14,Ellice-St. Mary's,South St. Vital via Dakota,Sunday,2024-11-10,05:00-09:00,23,7.0,122.0,14##South St. Vital via Dakota##20241110000000##Sunday##05:00-09:00,2024-11-10 14:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
635,Osborne Village,Harkness Station,Sunday,2024-11-11,09:00-16:00,70,13.0,120.0,635##Harkness Station##20241111000000##Sunday##09:00-16:00,2024-11-12 01:00:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
676,Bridgwater/River Road,St. Vital Centre via River Road,Sunday,2024-11-10,18:30-22:30,12,0.0,77.0,676##St. Vital Centre via River Road##20241110000000##Sunday##18:30-22:30,2024-11-11 17:00:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
16,Selkirk-Osborne,Tyndall Park via Burrows,Sunday,2024-11-10,16:00-18:30,30,0.0,59.0,16##Tyndall Park via Burrows##20241110000000##Sunday##16:00-18:30,2024-11-11 10:30:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
74,Kenaston,University of Manitoba,Sunday,2024-11-11,16:00-18:30,0,48.0,25.0,74##University of Manitoba##20241111000000##Sunday##16:00-18:30,2024-11-12 10:30:00+00:00,2024-11-12,2024-11-12 00:00:00+00:00,-8.2,-15.9,-12.8,-19.9,69.6,0.0,0.0,23.5,8.6,14.9
12,William,Polo Park,Sunday,2024-11-10,16:00-18:30,135,0.0,98.0,12##Polo Park##20241110000000##Sunday##16:00-18:30,2024-11-11 10:30:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
17,McGregor,Seven Oaks Hospital,Sunday,2024-11-10,09:00-16:00,0,8.0,60.0,17##Seven Oaks Hospital##20241110000000##Sunday##09:00-16:00,2024-11-11 01:00:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
641,Lindenwoods West,Kenaston via Lindenwoods West,Sunday,2024-11-10,16:00-18:30,0,15.0,80.0,641##Kenaston via Lindenwoods West##20241110000000##Sunday##16:00-18:30,2024-11-11 10:30:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
60,Pembina,Downtown,Sunday,2024-11-10,09:00-16:00,133,2.0,178.0,60##Downtown##20241110000000##Sunday##09:00-16:00,2024-11-11 01:00:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
91,St. Norbert,St.Norbert,Sunday,2024-11-10,18:30-22:30,0,0.0,3.0,91##St.Norbert##20241110000000##Sunday##18:30-22:30,2024-11-11 17:00:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
74,Kenaston,Polo Park,Sunday,2024-11-10,18:30-22:30,3,0.0,18.0,74##Polo Park##20241110000000##Sunday##18:30-22:30,2024-11-11 17:00:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
650,McGillivray,Seel Station,Sunday,2024-11-10,09:00-16:00,43,62.0,113.0,650##Seel Station##20241110000000##Sunday##09:00-16:00,2024-11-11 01:00:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
47,Transcona - Pembina,University of Manitoba,Sunday,2024-11-10,16:00-18:30,2,37.0,45.0,47##University of Manitoba##20241110000000##Sunday##16:00-18:30,2024-11-11 10:30:00+00:00,2024-11-11,2024-11-11 00:00:00+00:00,39.8,31.5,34.7,27.8,76.3,0.0,0.0,24.2,7.0,14.6
641,Lindenwoods West,Beaumont Station via Lindenwoods West,Saturday,2024-11-09,09:00-16:00,15,28.0,219.0,641##Beaumont Station via Lindenwoods West##20241109000000##Saturday##09:00-16:00,2024-11-10 01:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
21,Portage Express,St.Charles,Saturday,2024-11-09,09:00-16:00,129,46.0,431.0,21##St.Charles##20241109000000##Saturday##09:00-16:00,2024-11-10 01:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
672,Killarney,University of Manitoba,Saturday,2024-11-09,09:00-16:00,130,23.0,335.0,672##University of Manitoba##20241109000000##Saturday##09:00-16:00,2024-11-10 01:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
79,Charleswood,Polo Park via Kenaston,Saturday,2024-11-09,16:00-18:30,13,5.0,258.0,79##Polo Park via Kenaston##20241109000000##Saturday##16:00-18:30,2024-11-10 10:30:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
47,Transcona - Pembina,University of Manitoba,Saturday,2024-11-09,18:30-22:30,97,78.0,172.0,47##University of Manitoba##20241109000000##Saturday##18:30-22:30,2024-11-10 17:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
18,North Main-Corydon,Tuxedo,Saturday,2024-11-09,18:30-22:30,41,0.0,41.0,18##Tuxedo##20241109000000##Saturday##18:30-22:30,2024-11-10 17:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
676,Bridgwater/River Road,Centre Street via Bridgwater,Saturday,2024-11-09,18:30-22:30,30,101.0,241.0,676##Centre Street via Bridgwater##20241109000000##Saturday##18:30-22:30,2024-11-10 17:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
635,Osborne Village,Misericordia Health Centre,Saturday,2024-11-09,16:00-18:30,28,60.0,48.0,635##Misericordia Health Centre##20241109000000##Saturday##16:00-18:30,2024-11-10 10:30:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
21,Portage Express,St.Charles,Saturday,2024-11-09,18:30-22:30,100,2.0,152.0,21##St.Charles##20241109000000##Saturday##18:30-22:30,2024-11-10 17:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
71,Arlington,Portage via McPhillips,Saturday,2024-11-09,16:00-18:30,17,2.0,93.0,71##Portage via McPhillips##20241109000000##Saturday##16:00-18:30,2024-11-10 10:30:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
635,Osborne Village,Misericordia Health Centre,Saturday,2024-11-09,18:30-22:30,10,47.0,123.0,635##Misericordia Health Centre##20241109000000##Saturday##18:30-22:30,2024-11-10 17:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
60,Pembina,Downtown,Saturday,2024-11-09,18:30-22:30,0,14.0,0.0,60##Downtown##20241109000000##Saturday##18:30-22:30,2024-11-10 17:00:00+00:00,2024-11-10,2024-11-10 00:00:00+00:00,59.0,45.4,51.7,38.1,62.3,0.0,0.0,23.7,6.2,14.9
15,Sargent-Mountain,Airport via Wellington,Weekday,2024-12-11,09:00-16:00,43,97.0,227.0,15##Airport via Wellington##20241211000000##Weekday##09:00-16:00,2024-12-12 01:00:00+00:00,2024-12-12,2024-12-12 00:00:00+00:00,-4.7,-16.8,-11.8,-17.8,73.9,0.0,0.0,14.5,6.2,14.9
60,Pembina,Downtown,Weekday,2024-12-11,09:00-16:00,307,319.0,705.0,60##Downtown##20241211000000##Weekday##09:00-16:00,2024-12-12 01:00:00+00:00,2024-12-12,2024-12-12 00:00:00+00:00,-4.7,-16.8,-11.8,-17.8,73.9,0.0,0.0,14.5,6.2,14.9
71,Arlington,Portage via Sinclair,Weekday,2024-12-11,05:00-09:00,37,25.0,109.0,71##Portage via Sinclair##20241211000000##Weekday##05:00-09:00,2024-12-11 14:00:00+00:00,2024-12-11,2024-12-11 00:00:00+00:00,47.5,32.2,41.3,28.9,61.6,0.0,0.0,41.3,12.1,14.9
71,Arlington,Portage via Sinclair,Weekday,2024-12-11,09:00-16:00,2,182.0,136.0,71##Portage via Sinclair##20241211000000##Weekday##09:00-16:00,2024-12-12 01:00:00+00:00,2024-12-12,2024-12-12 00:00:00+00:00,-4.7,-16.8,-11.8,-17.8,73.9,0.0,0.0,14.5,6.2,14.9
25,Ness Super Express,City Hall,Weekday,2024-12-11,05:00-09:00,5,120.0,158.0,25##City Hall##20241211000000##Weekday##05:00-09:00,2024-12-11 14:00:00+00:00,2024-12-11,2024-12-11 00:00:00+00:00,47.5,32.2,41.3,28.9,61.6,0.0,0.0,41.3,12.1,14.9
67,Charleswood Express,Westdale via,Weekday,2024-12-11,05:00-09:00,3,0.0,44.0,67##Westdale via##20241211000000##Weekday##05:00-09:00,2024-12-11 14:00:00+00:00,2024-12-11,2024-12-11 00:00:00+00:00,47.5,32.2,41.3,28.9,61.6,0.0,0.0,41.3,12.1,14.9
67,Charleswood Express,City Hall,Weekday,2024-12-11,05:00-09:00,160,35.0,346.0,67##City Hall##20241211000000##Weekday##05:00-09:00,2024-12-11 14:00:00+00:00,2024-12-11,2024-12-11 00:00:00+00:00,47.5,32.2,41.3,28.9,61.6,0.0,0.0,41.3,12.1,14.9
36,Northwest Super Express,University of Manitoba,Weekday,2024-12-11,05:00-09:00,81,471.0,676.0,36##University of Manitoba##20241211000000##Weekday##05:00-09:00,2024-12-11 14:00:00+00:00,2024-12-11,2024-12-11 00:00:00+00:00,47.5,32.2,41.3,28.9,61.6,0.0,0.0,41.3,12.1,14.9
38,Salter,Templeton & McPhillips,Weekday,2024-12-11,09:00-16:00,122,154.0,257.0,38##Templeton & McPhillips##20241211000000##Weekday##09:00-16:00,2024-12-12 01:00:00+00:00,2024-12-12,2024-12-12 00:00:00+00:00,-4.7,-16.8,-11.8,-17.8,73.9,0.0,0.0,14.5,6.2,14.9
17,McGregor,Garden City Centre,Weekday,2024-12-11,16:00-18:30,0,22.0,0.0,17##Garden City Centre##20241211000000##Weekday##16:00-18:30,2024-12-12 10:30:00+00:00,2024-12-12,2024-12-12 00:00:00+00:00,-4.7,-16.8,-11.8,-17.8,73.9,0.0,0.0,14.5,6.2,14.9
14,Ellice-St. Mary's,Ferry Road,Weekday,2024-12-11,16:00-18:30,14,535.0,195.0,14##Ferry Road##20241211000000##Weekday##16:00-18:30,2024-12-12 10:30:00+00:00,2024-12-12,2024-12-12 00:00:00+00:00,-4.7,-16.8,-11.8,-17.8,73.9,0.0,0.0,14.5,6.2,14.9
36,Northwest Super Express,Health Sciences Centre,Weekday,2024-12-11,05:00-09:00,8,32.0,14.0,36##Health Sciences Centre##20241211000000##Weekday##05:00-09:00,2024-12-11 14:00:00+00:00,2024-12-11,2024-12-11 00:00:00+00:00,47.5,32.2,41.3,28.9,61.6,0.0,0.0,41.3,12.1,14.9
89,North Transcona - Kildonan Place,North Transcona,Weekday,2024-12-11,09:00-16:00,0,72.0,2.0,89##North Transcona##20241211000000##Weekday##09:00-16:00,2024-12-12 01:00:00+00:00,2024-12-12,2024-12-12 00:00:00+00:00,-4.7,-16.8,-11.8,-17.8,73.9,0.0,0.0,14.5,6.2,14.9
17,McGregor,Amber Trails,Weekday,2024-12-11,05:00-09:00,30,107.0,283.0,17##Amber Trails##20241211000000##Weekday##05:00-09:00,2024-12-11 14:00:00+00:00,2024-12-11,2024-12-11 00:00:00+00:00,47.5,32.2,41.3,28.9,61.6,0.0,0.0,41.3,12.1,14.9
15,Sargent-Mountain,Inkster,Weekday,2024-12-11,09:00-16:00,42,88.0,113.0,15##Inkster##20241211000000##Weekday##09:00-16:00,2024-12-12 01:00:00+00:00,2024-12-12,2024-12-12 00:00:00+00:00,-4.7,-16.8,-11.8,-17.8,73.9,0.0,0.0,14.5,6.2,14.9
694,Wildwood,Fort Garry Industrial Park via Wildwood,Weekday,2024-12-11,09:00-16:00,0,7.0,11.0,694##Fort Garry Industrial Park via Wildwood##20241211000000##Weekday##09:00-16:00,2024-12-12 01:00:00+00:00,2024-12-12,2024-12-12 00:00:00+00:00,-4.7,-16.8,-11.8,-17.8,73.9,0.0,0.0,14.5,6.2,14.9
34,McPhillips Super Express,Downtown,Weekday,2024-12-11,05:00-09:00,3,150.0,126.0,34##Downtown##20241211000000##Weekday##05:00-09:00,2024-12-11 14:00:00+00:00,2024-12-11,2024-12-11 00:00:00+00:00,47.5,32.2,41.3,28.9,61.6,0.0,0.0,41.3,12.1,14.9
58,Dakota Express,South St. Vital via Southglen,Weekday,2024-12-11,16:00-18:30,0,288.0,13.0,58##South St. Vital via Southglen##20241211000000##Weekday##16:00-18:30,2024-12-12 10:30:00+00:00,2024-12-12,2024-12-12 00:00:00+00:00,-4.7,-16.8,-11.8,-17.8,73.9,0.0,0.0,14.5,6.2,14.9
